name,l_deg,b_deg,radius_deg
4FGL J1513.4-3721 ,331.8585372788062,17.4089754016839,0.4
4FGL J1513.4-0753 ,352.52058268823174,40.92093566056791,0.4
4FGL J1513.4-3231 ,334.6786709467677,21.447685311933448,0.4
4FGL J1513.4-2549 ,338.85067748850054,26.963247556006397,0.4
4FGL J1513.6-2830 ,337.16556051931923,24.756359158044262,0.4
4FGL J1513.7-1519 ,346.35503466050824,35.27112100263414,0.4
4FGL J1514.0-6240 ,318.4929107115322,-4.1896591711977695,0.4
4FGL J1514.1-5805c,320.8922681025729,-0.2829984596211707,0.4
4FGL J1514.2-5909e,320.34581194458934,-1.2088791319142653,0.4
4FGL J1514.3-4946 ,325.24716232785676,6.808679438489436,0.4
4FGL J1514.4-7719 ,310.6163653961528,-16.647652518888254,0.4
4FGL J1514.4+2939 ,46.10353722531858,58.56465371896372,0.4
4FGL J1514.6-2044 ,342.53852001403214,30.895241789085826,0.4
4FGL J1514.7-3617 ,332.6971521988501,18.162447137225158,0.4
4FGL J1514.8-4748 ,326.3541888382201,8.431242329096268,0.4
4FGL J1514.8-0949 ,351.140309569155,39.27311569630463,0.4
4FGL J1514.8+4448 ,74.22781891046492,56.41607782690152,0.4
4FGL J1515.5-4242 ,329.2302507675765,12.676538569284231,0.4
4FGL J1515.6-5817c,320.9508281560867,-0.5562205079617161,0.4
4FGL J1515.7-2321 ,340.9562336033156,28.653557077928404,0.4
4FGL J1516.0+2424 ,36.39236146422319,57.44139090363275,0.4
4FGL J1516.1-6429 ,317.73520137986714,-5.868974587026985,0.4
4FGL J1516.1+4351 ,72.44881561668244,56.49897536184694,0.4
4FGL J1516.4-2640 ,338.8942808374256,25.885750917776775,0.4
4FGL J1516.4-1523 ,346.9167144390652,34.82266644297348,0.4
4FGL J1516.5+0015 ,1.3707209334245973,46.01944471198934,0.4
4FGL J1516.8+2918 ,45.52749335424092,58.02079681272261,0.4
4FGL J1516.8+3651 ,59.75765016648366,57.883355907662086,0.4
4FGL J1516.9+1934 ,28.063963602400825,55.88030701249607,0.4
4FGL J1517.0-4600 ,327.6517840188039,9.760889388453304,0.4
4FGL J1517.0+2639 ,40.57608721609057,57.646555695365784,0.4
4FGL J1517.3+6630 ,103.45655285404803,44.707091698679534,0.4
4FGL J1517.7-2422 ,340.6809859346259,27.576648222773404,0.4
4FGL J1517.7-4446 ,328.42813790790586,10.732752523826907,0.4
4FGL J1517.7+6525 ,102.2666342925999,45.39200018448483,0.4
4FGL J1517.9-5233 ,324.2597800724202,4.142131362345758,0.4
4FGL J1518.0-2731 ,338.66560323839616,24.98502026244471,0.4
4FGL J1518.4+0750 ,10.8506169135682,50.23349676972016,0.4
4FGL J1518.6+0614 ,8.838046499627252,49.29513241388393,0.4
4FGL J1518.6+4044 ,66.77072236564149,56.87944557162603,0.4
4FGL J1518.8+0203 ,3.8860107757585256,46.730448251908584,0.4
4FGL J1518.9-5903c,320.9181211234637,-1.431435303342904,0.4
4FGL J1519.7-6013c,320.3700276904138,-2.4678524382945612,0.4
4FGL J1519.7+6727 ,104.22222989116388,43.894312477637385,0.4
4FGL J1520.0-0905 ,352.98203116612007,38.936026514021115,0.4
4FGL J1520.4+5546 ,90.28887244187709,50.84447470252325,0.4
4FGL J1520.5+4209 ,69.11672169986761,56.20406812045524,0.4
4FGL J1520.8-0348 ,358.1165935726718,42.50323215239031,0.4
4FGL J1520.9-3805 ,332.7247007128411,15.984333003838206,0.4
4FGL J1521.1+0421 ,7.109782193443824,47.67488719668886,0.4
4FGL J1521.5-2832 ,338.6917410950493,23.724599864349855,0.4
4FGL J1521.5-8057c,308.7758819994952,-19.83665967330894,0.4
4FGL J1521.7+1650 ,24.352755450132094,53.82219703194193,0.4
4FGL J1521.8+4338 ,71.54161449171164,55.58456009186953,0.4
4FGL J1521.9-5735 ,322.0359976466357,-0.4117696801504002,0.4
4FGL J1522.1+3144 ,50.16810490767906,57.01954390724822,0.4
4FGL J1522.5+0844 ,12.888466658911394,49.869500590021055,0.4
4FGL J1522.6-2730 ,339.587755325039,24.40012694847297,0.4
4FGL J1523.1+3413 ,54.732646024030146,56.81783335712439,0.4
4FGL J1523.2-3941 ,332.18431194530274,14.40473295802262,0.4
4FGL J1523.2+0533 ,9.008775473072372,47.94617670341407,0.4
4FGL J1523.2+2818 ,43.96726000923836,56.509873906819635,0.4
4FGL J1524.2+1523 ,22.53323198214952,52.69031005103084,0.4
4FGL J1524.6-6245 ,319.4779452435013,-4.913270315717946,0.4
4FGL J1524.8-5904 ,321.5396113233659,-1.8542373365219016,0.4
4FGL J1525.2-3316c,336.39644220183357,19.418682655615754,0.4
4FGL J1525.7-4334 ,330.32157723290777,10.942038897290368,0.4
4FGL J1526.1-0831 ,354.8672655319598,38.28727986297737,0.4
4FGL J1526.3-4501 ,329.58741271040316,9.672475999721806,0.4
4FGL J1526.6-3810 ,333.64100796007375,15.2786668069521,0.4
4FGL J1526.6-2743 ,340.2160841521732,23.680558195721282,0.4
4FGL J1526.7-1529 ,349.0932796762584,33.11945874813182,0.4
4FGL J1526.9+7358 ,110.05011100918688,39.010255268002496,0.4
4FGL J1527.3-3103 ,338.15648143726776,20.94483962348145,0.4
4FGL J1527.3+3117 ,49.45770135437249,55.89071360833906,0.4
4FGL J1527.4+1717 ,25.936552155269453,52.732746366871524,0.4
4FGL J1527.8+1013 ,15.902839256946413,49.51331682966365,0.4
4FGL J1527.9-4943 ,327.1426274294782,5.651051032650073,0.4
4FGL J1528.2-2448 ,342.5122994236015,25.76335665348952,0.4
4FGL J1528.2-2905 ,339.6269171164853,22.391268857709857,0.4
4FGL J1528.4-5838 ,322.1687802805166,-1.754182733694889,0.4
4FGL J1528.4+2004 ,30.415135870259373,53.49251262724063,0.4
4FGL J1528.4-6729 ,317.1338227698063,-9.058807245449682,0.4
4FGL J1528.5-2240 ,344.071342352032,27.38305392590244,0.4
4FGL J1529.2+3812 ,61.66335345790314,55.28879455083982,0.4
4FGL J1529.4-6027 ,321.24465805188936,-3.333082323596792,0.4
4FGL J1529.7+6733 ,103.47290273397516,43.10644815278372,0.4
4FGL J1530.0-1522 ,349.8867031916376,32.67689022111136,0.4
4FGL J1530.3+2709 ,42.326097692006904,54.80896614275784,0.4
4FGL J1530.5+5850 ,93.21617766564746,48.08161068026126,0.4
4FGL J1530.5-3026 ,339.16042331065114,21.01156725824993,0.4
4FGL J1530.9+5736 ,91.5918643748492,48.66892442878718,0.4
4FGL J1531.5-5612 ,323.89483938091035,-0.0003439629487939401,0.4
4FGL J1531.6+0406 ,9.051533115148434,45.40542936102133,0.4
4FGL J1531.7+4710 ,76.4385853686758,52.88099168859214,0.4
4FGL J1532.0+3016 ,47.775494594089864,54.816960387018334,0.4
4FGL J1532.3-3857 ,334.0902994299888,13.987450962280182,0.4
4FGL J1532.7+2342 ,36.75106702845011,53.56901425089604,0.4
4FGL J1532.7-1319 ,352.14940853176915,33.71204457568141,0.4
4FGL J1532.9-0313 ,1.3866183053714165,40.64187526212581,0.4
4FGL J1533.0-6239 ,320.32618427785513,-5.381532695027344,0.4
4FGL J1533.2+1855 ,29.234449149568533,52.04647905012383,0.4
4FGL J1533.2+3416 ,54.72511146564005,54.7190740925051,0.4
4FGL J1533.7-2130 ,345.9661839891888,27.494044686308087,0.4
4FGL J1533.9-5712e,323.59514047099225,-0.999946926531918,0.4
4FGL J1534.0-5232 ,326.2938621533546,2.7899566926582797,0.4
4FGL J1534.3-3312 ,338.03766349397796,18.343157874488025,0.4
4FGL J1534.4-6719 ,317.707095275521,-9.249754012420818,0.4
4FGL J1534.7-5842 ,322.7935195824136,-2.290095178498281,0.4
4FGL J1534.7+2331 ,36.65497649592578,53.07167864142025,0.4
4FGL J1534.8+3716 ,59.86949476074443,54.268516703566405,0.4
4FGL J1534.8+0131 ,6.785662562511976,43.230182188661125,0.4
4FGL J1535.0+5320 ,85.36844020858398,50.125776883128154,0.4
4FGL J1535.3-3135 ,339.26819946236196,19.478800818516294,0.4
4FGL J1535.4+3919 ,63.323524911770356,53.94442846189951,0.4
4FGL J1535.8-4730 ,329.4894679628504,6.707082401179522,0.4
4FGL J1535.9+3743 ,60.611290065442084,54.02583373336272,0.4
4FGL J1536.0-2729 ,342.1560903816495,22.57508984267286,0.4
4FGL J1536.2-6023 ,321.9647288003549,-3.758345449038982,0.4
4FGL J1536.4-4948 ,328.19953659024776,4.786644943203524,0.4
4FGL J1536.5-6855 ,316.90303002090025,-10.66280113074616,0.4
4FGL J1536.8-3155 ,339.3140546090072,19.021560770244562,0.4
4FGL J1536.8-4327 ,332.0634904038777,9.858913551934059,0.4
4FGL J1536.9-3731 ,335.7287678324155,14.58331644739665,0.4
4FGL J1537.2+2635 ,41.8287945154493,53.18745828940076,0.4
4FGL J1537.3-6110 ,321.6110459156483,-4.47453290435745,0.4
4FGL J1537.5+0046 ,6.50471712449377,42.25817881036121,0.4
4FGL J1537.7-7957 ,309.9815914378266,-19.445318537720336,0.4
4FGL J1537.8+2528 ,40.057702061747385,52.83181372180191,0.4
4FGL J1537.9-1344 ,352.8839442476965,32.54609513873405,0.4
4FGL J1538.0-4638 ,330.3192401765748,7.176516079338593,0.4
4FGL J1538.2-6201 ,321.1876648346289,-5.223920526340702,0.4
4FGL J1538.9+0425 ,10.868972684998909,44.10241346916218,0.4
4FGL J1539.1+1008 ,17.846232112860047,47.05323250934649,0.4
4FGL J1539.4-3323 ,338.7878361942856,17.532050975664816,0.4
4FGL J1539.6+2743 ,43.849000906557905,52.86420978540649,0.4
4FGL J1539.7-1127 ,355.171221661833,33.84009197613917,0.4
4FGL J1539.9+4220 ,68.10792979583765,52.66384660816627,0.4
4FGL J1540.1+4142 ,67.07804409660825,52.73308336973409,0.4
4FGL J1540.1+8155 ,116.47404539849141,32.96459026256917,0.4
4FGL J1540.4+6606 ,101.01353105716096,43.14112064993864,0.4
4FGL J1540.7+1449 ,24.3535227899725,48.8244692894115,0.4
4FGL J1541.1+3451 ,55.717357580528535,53.10757883893878,0.4
4FGL J1541.2-5201 ,327.506727017322,2.5558635997621564,0.4
4FGL J1541.5-4215 ,333.49365352792057,10.300175421203493,0.4
4FGL J1541.7+1413 ,23.69852107510664,48.35145735577794,0.4
4FGL J1541.9-2915 ,342.0196625126907,20.388777247164004,0.4
4FGL J1542.1-5901 ,323.3827828376773,-3.1063621145081175,0.4
4FGL J1542.2-6542 ,319.31446946598885,-8.419715280217988,0.4
4FGL J1542.3+1801 ,29.11384888463389,49.71984949153414,0.4
4FGL J1543.0+6130 ,95.39211522148622,45.382726605898846,0.4
4FGL J1543.1+4209 ,67.64326480334977,52.09525383913088,0.4
4FGL J1543.3+1026 ,18.971784159439117,46.29184795187005,0.4
4FGL J1543.4-5925 ,323.27349302132274,-3.5253868584326495,0.4
4FGL J1543.6+6551 ,100.49626027914415,43.006703629669175,0.4
4FGL J1543.6+0452 ,12.269347902675074,43.37404193090761,0.4
4FGL J1543.6-0244 ,4.089543717239863,38.88678444246136,0.4
4FGL J1543.6-5148 ,327.92531623490305,2.4966551693622407,0.4
4FGL J1544.0+4939 ,79.20248642852759,50.159988256617154,0.4
4FGL J1544.2-2554 ,344.7576010188445,22.60351632683311,0.4
4FGL J1544.3-0649 ,0.2797094828139864,36.14159148352243,0.4
4FGL J1544.5-1126 ,356.1768883180668,32.99393455247521,0.4
4FGL J1544.7+5017 ,80.08729435456156,49.85872991165892,0.4
4FGL J1544.9+3218 ,51.542554341696516,52.22530064544982,0.4
4FGL J1545.0-6642 ,318.9174831862593,-9.381411151600163,0.4
4FGL J1545.2-4553 ,331.7664500989154,7.026665962771526,0.4
4FGL J1545.5+2839 ,45.67097554115682,51.72024280344981,0.4
4FGL J1545.8-2336 ,346.7189538076877,24.077892758531764,0.4
4FGL J1546.0+0819 ,16.794819996806698,44.6745014957328,0.4
4FGL J1546.1-1003 ,357.7151051770137,33.65342165652488,0.4
4FGL J1546.4-1409 ,354.22922040486674,30.787382134011143,0.4
4FGL J1546.4-2903 ,342.9505508510983,19.901474323157885,0.4
4FGL J1546.5+1816 ,30.01781672099893,48.87168634581892,0.4
4FGL J1546.8-3244 ,340.4869885381149,17.045451374527367,0.4
4FGL J1547.0-0442 ,2.8435778502006017,36.98624824438741,0.4
4FGL J1547.3-1531 ,353.27835777672186,29.67383539609526,0.4
4FGL J1547.3-2802 ,343.8161404201776,20.544518649683425,0.4
4FGL J1547.4-4802 ,330.7221970141289,5.108962122905734,0.4
4FGL J1547.5-5130 ,328.58017415437314,2.370766442196703,0.4
4FGL J1547.6-6601 ,319.5520296121614,-9.017432760204553,0.4
4FGL J1547.6-6106 ,322.6510805551959,-5.177273278287638,0.4
4FGL J1547.9+0445 ,12.934425009830706,42.41464325037291,0.4
4FGL J1547.9-6403 ,320.82959704947444,-7.498922233256862,0.4
4FGL J1548.1-4416 ,333.17844221764375,7.9676479733369305,0.4
4FGL J1548.3-2411 ,346.7662577502158,23.266740249568702,0.4
4FGL J1548.3+6615 ,100.58753684166624,42.38200433665353,0.4
4FGL J1548.3+1456 ,25.653977879065025,47.192080415502595,0.4
4FGL J1548.4-2109 ,349.0389611442145,25.46284528237257,0.4
4FGL J1548.4-5344c,327.30936693908905,0.5371176183740789,0.4
4FGL J1548.8-2250 ,347.84371255561985,24.174834126424216,0.4
4FGL J1549.0+4821 ,76.91631278838022,49.75421005872541,0.4
4FGL J1549.0+7846 ,113.38882273999685,34.817231990637595,0.4
4FGL J1549.3+6310 ,96.9072235768479,43.906711545045255,0.4
4FGL J1549.3+4234 ,68.03669247269083,50.90331424224798,0.4
4FGL J1549.4+7409 ,108.94084625181323,37.726550248484926,0.4
4FGL J1549.5+0236 ,10.845709481111982,40.88928343806527,0.4
4FGL J1549.6+1710 ,28.870990048072716,47.78202898899536,0.4
4FGL J1549.8-3044 ,342.34880007476306,18.1528459552824,0.4
4FGL J1549.8-0659 ,1.2232533156579135,34.979818405941835,0.4
4FGL J1550.3-6223 ,322.09045151657176,-6.37557378732446,0.4
4FGL J1550.4-5354c,327.43241657240526,0.22127735680467825,0.4
4FGL J1550.6+6027 ,93.46189923050719,45.07480517302513,0.4
4FGL J1550.7+7006 ,104.67535612019718,40.05792600556522,0.4
4FGL J1550.7+0528 ,14.27427193264136,42.19947126753962,0.4
4FGL J1550.8-5424c,327.1719175423491,-0.201150750468788,0.4
4FGL J1550.8-0822 ,0.15526468316226907,33.90174220311552,0.4
4FGL J1550.8-1750 ,352.09492090555705,27.434059974633634,0.4
4FGL J1551.3-4920 ,330.4223487857469,3.6836015097091046,0.4
4FGL J1551.7-4257 ,334.5331697230921,8.582419825687948,0.4
4FGL J1551.9-6015 ,323.59660203480234,-4.837721357227862,0.4
4FGL J1552.0+0850 ,18.44799270133301,43.65320798966673,0.4
4FGL J1552.4-5612e,326.20772216944647,-1.7477155447733406,0.4
4FGL J1552.6-4603c,332.667449700317,6.084867296689761,0.4
4FGL J1552.9-5607e,326.31874998689443,-1.735136160616978,0.4
4FGL J1553.1+5438 ,85.60716925768713,47.16823783442507,0.4
4FGL J1553.3+0600 ,15.339004193988057,41.94950831888177,0.4
4FGL J1553.5-6910 ,317.9489639878809,-11.807936281199838,0.4
4FGL J1553.5-3118 ,342.5932682185535,17.19762309517545,0.4
4FGL J1553.6+1257 ,23.80477967438874,45.208911394340866,0.4
4FGL J1553.6-2422 ,347.58441973337676,22.311922196825293,0.4
4FGL J1553.8-5325e,328.127271861361,0.27877245095223213,0.4
4FGL J1554.0-0243 ,6.138998737211837,36.84130945330676,0.4
4FGL J1554.2+2008 ,33.57526282497915,47.788616470582554,0.4
4FGL J1554.4-2759 ,345.08114086935797,19.53863992366123,0.4
4FGL J1554.4-5506 ,327.1229588342847,-1.0824946461592189,0.4
4FGL J1554.4-1215 ,357.40710968315136,30.659885731806618,0.4
4FGL J1554.9+2143 ,35.910201818451,48.10236960518855,0.4
4FGL J1555.2+7103 ,105.40880697680035,39.20445639879159,0.4
4FGL J1555.2-4149 ,335.7800042432863,9.025566791823264,0.4
4FGL J1555.3+2903 ,46.80396000099279,49.65453390229272,0.4
4FGL J1555.7-2908 ,344.48370842158647,18.502105560822564,0.4
4FGL J1555.7+1111 ,21.908028562924027,43.96168173920075,0.4
4FGL J1555.8-5551 ,326.8071187422137,-1.7801240595520091,0.4
4FGL J1556.0-4713 ,332.3652781069399,4.81770822082405,0.4
4FGL J1556.1+2812 ,45.559525520815995,49.33213873711811,0.4
4FGL J1556.4-6911 ,318.14056562578924,-11.98188855901517,0.4
4FGL J1556.5+1116 ,22.139608267687212,43.812800755202886,0.4
4FGL J1556.6+1417 ,25.956222882845434,45.10886630618245,0.4
4FGL J1556.8-5242c,328.93123734536607,0.5399950819802212,0.4
4FGL J1557.2+3822 ,61.25882072389882,49.79609134980241,0.4
4FGL J1557.5-7040 ,317.2149469776174,-13.155070682523588,0.4
4FGL J1557.5-5306c,328.75794607881903,0.16073779043606315,0.4
4FGL J1557.9-0001 ,9.599558069624061,37.663024280918606,0.4
4FGL J1557.9-1404 ,356.51971585772657,28.808545975019076,0.4
4FGL J1558.1+6239 ,95.60741212992697,43.27634839071945,0.4
4FGL J1558.8+5625 ,87.59392592615959,45.76304776028537,0.4
4FGL J1558.9-5220c,329.41127664310505,0.6122891774098838,0.4
4FGL J1558.9-6432 ,321.4356476138209,-8.637781616655525,0.4
4FGL J1559.1+6736 ,101.38033547424479,40.77555928920253,0.4
4FGL J1559.7-4518 ,334.1076824871172,5.85803030545519,0.4
4FGL J1559.8-0425 ,5.5573825935315435,34.66227474514863,0.4
4FGL J1559.8-2525 ,347.9020508414805,20.56863943421223,0.4
4FGL J1559.9+2319 ,38.648948127020724,47.44754874731382,0.4
4FGL J1600.0+8510 ,118.82967178979243,30.353023150458494,0.4
4FGL J1600.3-5811 ,325.7609395422685,-3.951538111792828,0.4
4FGL J1600.4+0407 ,14.461901777894658,39.438057030830976,0.4
4FGL J1600.9-3054 ,344.0878928112875,16.435666837978896,0.4
4FGL J1601.3-5224 ,329.6573037718009,0.3254383586956025,0.4
4FGL J1602.0-4402 ,335.24945598336586,6.544746922567722,0.4
4FGL J1602.0-0641 ,3.818746638226173,32.85041983803915,0.4
4FGL J1602.1+3324 ,53.68171810816709,48.70741963234809,0.4
4FGL J1602.2+2305 ,38.54282097531646,46.87445968887354,0.4
4FGL J1602.2+3051 ,49.84768851026005,48.42087029535476,0.4
4FGL J1602.9-1928 ,353.01119799003425,24.2621703188822,0.4
4FGL J1603.0-4808 ,332.6671367363098,3.3601141532422476,0.4
4FGL J1603.3-6010 ,324.7312713477318,-5.699766499629401,0.4
4FGL J1603.5+1552 ,28.937549679778662,44.20930133751258,0.4
4FGL J1603.5-7112 ,317.21231933397155,-13.883920271376608,0.4
4FGL J1603.6-0451 ,5.843265198307837,33.64705457464542,0.4
4FGL J1603.8+1104 ,22.995594508348347,42.1327162824598,0.4
4FGL J1603.8+5009 ,78.60576839836529,46.958735305492446,0.4
4FGL J1603.8-4903 ,332.15782146772153,2.5759347771231154,0.4
4FGL J1604.4-4927 ,331.9666474300413,2.218787374949255,0.4
4FGL J1604.5-4441 ,335.15622196678004,5.766666804292718,0.4
4FGL J1604.6+5714 ,88.2668088974327,44.735979319741524,0.4
4FGL J1604.7+1734 ,31.29533909025605,44.57104977244273,0.4
4FGL J1604.7-4518 ,334.77714629400936,5.271976802663488,0.4
4FGL J1604.9-3414 ,342.3727660075314,13.42820463918972,0.4
4FGL J1605.1-1140 ,359.90082249798337,29.084913775370005,0.4
4FGL J1605.1+4200 ,66.62950328043944,48.06635119184642,0.4
4FGL J1605.5+5423 ,84.40560514269313,45.55213392694303,0.4
4FGL J1605.8+7208 ,105.97720804835389,37.91903313826285,0.4
4FGL J1606.0+0011 ,11.261283582637715,36.12309274298427,0.4
4FGL J1606.2+1346 ,26.641500870263826,42.760843089792516,0.4
4FGL J1606.2-4602 ,334.4812513746331,4.553830810019751,0.4
4FGL J1606.3+5629 ,87.17290024459139,44.76861229048029,0.4
4FGL J1606.4+1814 ,32.36488960246895,44.425842573369714,0.4
4FGL J1606.5+2717 ,44.856858438176964,46.90409591997044,0.4
4FGL J1606.6+1324 ,26.246495551117324,42.521285347645815,0.4
4FGL J1606.8-0351 ,7.372619430890716,33.612194153519,0.4
4FGL J1606.9+5919 ,90.81872500137628,43.69597494404681,0.4
4FGL J1607.0+1550 ,29.358435364041952,43.40535065142229,0.4
4FGL J1607.5-6058 ,324.5739441906536,-6.640890763925902,0.4
4FGL J1607.8+2541 ,42.65517687671306,46.2696062293764,0.4
4FGL J1607.9-4050 ,338.230805071231,8.189233895977864,0.4
4FGL J1608.0+4949 ,77.9146288337133,46.37806339481907,0.4
4FGL J1608.0-1625 ,356.40206244511563,25.427823540141674,0.4
4FGL J1608.0-2038 ,352.99466132111746,22.57293948868559,0.4
4FGL J1608.3+4012 ,63.90048838448997,47.58429598283221,0.4
4FGL J1608.4+0055 ,12.428978194486644,36.022464427518635,0.4
4FGL J1608.7+1029 ,23.028625805916217,40.806385197519134,0.4
4FGL J1608.8-4803 ,333.44835897538275,2.763954983872739,0.4
4FGL J1609.3-4326 ,336.65207999269234,6.096821434878445,0.4
4FGL J1609.6-4837 ,333.1504518191943,2.2651675596514877,0.4
4FGL J1610.3-5154c,331.009089114294,-0.2267837585881891,0.4
4FGL J1610.3-3958 ,339.1808423080858,8.501817049560007,0.4
4FGL J1610.6+2414 ,40.8668186822279,45.324210973864744,0.4
4FGL J1610.7-6648 ,320.78809366664757,-11.136324138567009,0.4
4FGL J1611.1+2501 ,41.97375016553071,45.404313386863016,0.4
4FGL J1611.3-0930 ,2.9239409004427817,29.28388844830944,0.4
4FGL J1611.6-6013 ,325.4575297564042,-6.432848798909794,0.4
4FGL J1611.9-5125c,331.5235462892175,-0.036623893615879,0.4
4FGL J1612.1+1407 ,27.855201439524382,41.60763832984798,0.4
4FGL J1612.1-4526 ,335.6497717607736,4.3026170397120245,0.4
4FGL J1612.2+2828 ,46.87996016134148,45.900678746419075,0.4
4FGL J1612.4-3100 ,345.8611697779542,14.657587604900403,0.4
4FGL J1612.4+0409 ,16.489326303709372,36.91512431171189,0.4
4FGL J1612.4-0554 ,6.4176917344177475,31.26431977825726,0.4
4FGL J1612.4-4419 ,336.4600120727243,5.0755870471174935,0.4
4FGL J1613.0-5102 ,331.91167140475295,0.11350360500057399,0.4
4FGL J1613.1-3840 ,340.47964603968416,9.07158706668437,0.4
4FGL J1613.3-1907 ,355.1189856566305,22.681263995247775,0.4
4FGL J1613.5-4225 ,337.9110919281817,6.320465825459296,0.4
4FGL J1613.6+3411 ,55.12928183145044,46.37742217381596,0.4
4FGL J1614.1-5047 ,332.21346395283683,0.18522866340232472,0.4
4FGL J1614.4+5028 ,78.507727567723,45.2474634309512,0.4
4FGL J1614.5-2230 ,352.63196944258806,20.202226783781846,0.4
4FGL J1614.8-0850 ,4.136417461873291,29.022597156244032,0.4
4FGL J1615.3-6034 ,325.54876950416826,-6.9917009222797555,0.4
4FGL J1615.3-5146e,331.6590132149525,-0.6590812979731483,0.4
4FGL J1615.3-5136 ,331.77427216611335,-0.5389190897297224,0.4
4FGL J1615.3-1512 ,358.674662106644,24.906771607453084,0.4
4FGL J1615.5-5434 ,329.7470248625248,-2.706384525064309,0.4
4FGL J1615.6+2130 ,37.640730640060866,43.44493920563636,0.4
4FGL J1615.6+4712 ,73.86728734525104,45.6101011953708,0.4
4FGL J1615.9-4322 ,337.57723467751026,5.32622447274265,0.4
4FGL J1616.0-4501 ,336.4302173805722,4.132976036007019,0.4
4FGL J1616.2-5054e,332.365156585383,-0.13094653442860218,0.4
4FGL J1616.5-3500 ,343.5835775643536,11.21874079952589,0.4
4FGL J1616.6-5341 ,330.4759031629777,-2.1695019611577235,0.4
4FGL J1616.6-5009 ,332.93678740434564,0.37266096689987205,0.4
4FGL J1616.6+4630 ,72.85500654984473,45.543571286373535,0.4
4FGL J1616.7+3327 ,54.161182020975765,45.67786406355069,0.4
4FGL J1616.7+4107 ,65.15544856195878,45.960724588929864,0.4
4FGL J1616.9-2257 ,352.6752990610035,19.486346607853566,0.4
4FGL J1617.2-2535 ,350.68358259651893,17.63988314187613,0.4
4FGL J1617.3-1513 ,359.00104631402326,24.525554758555902,0.4
4FGL J1617.3-5849 ,326.9627676440462,-5.9280501063450215,0.4
4FGL J1617.4-5812 ,327.40401475980815,-5.492757042995669,0.4
4FGL J1617.8-4418 ,337.161759744438,4.419863376320575,0.4
4FGL J1617.9-7718 ,313.4224472756935,-18.86836860601612,0.4
4FGL J1618.0+5139 ,79.98537972324534,44.43788446759978,0.4
4FGL J1618.0-5119 ,332.2798723578204,-0.6313068295960924,0.4
4FGL J1618.3-4537 ,336.29406327434333,3.4154357081330735,0.4
4FGL J1618.5-6504 ,322.6033143995531,-10.460363002055145,0.4
4FGL J1618.7-4633c,335.7011856289259,2.698208799559715,0.4
4FGL J1618.8-0502 ,8.325336597580685,30.496518058947327,0.4
4FGL J1618.8+0620 ,19.857158437098725,36.63481046466112,0.4
4FGL J1618.9-3922 ,340.79258637980183,7.781813452923295,0.4
4FGL J1619.0+7536 ,109.0627592533445,35.319969485593454,0.4
4FGL J1619.0-8346 ,308.25438090935387,-23.193142145300122,0.4
4FGL J1619.3-5047 ,332.8081981888754,-0.3862709402752095,0.4
4FGL J1619.4-5106c,332.589708519383,-0.6153126093243083,0.4
4FGL J1619.5-5014c,333.1974485139073,-0.019553294948728477,0.4
4FGL J1619.6+5536 ,85.21509863806466,43.2645934690224,0.4
4FGL J1619.8-5144 ,332.19689116119076,-1.117669742774129,0.4
4FGL J1619.8-6314 ,324.03254432718313,-9.271947422365672,0.4
4FGL J1620.5-5729 ,328.1972197253758,-5.271105754331652,0.4
4FGL J1620.7-4927 ,333.89182732521937,0.4044826704139695,0.4
4FGL J1620.8-4958c,333.5467939844958,0.028377032153550277,0.4
4FGL J1620.8-5035c,333.11381075526293,-0.4164161364898837,0.4
4FGL J1620.9+0021 ,13.931967783885492,33.097905413527904,0.4
4FGL J1620.9+4852 ,76.02340308867187,44.48743772821372,0.4
4FGL J1621.0-2625 ,350.65298058571517,16.45287624263956,0.4
4FGL J1621.3-0030 ,13.13125805159222,32.54009174220631,0.4
4FGL J1621.4-4511 ,336.9968805223611,3.3332395939143145,0.4
4FGL J1621.7-1103 ,3.3313193852899015,26.323584608194334,0.4
4FGL J1621.9+6706 ,99.47148164900642,39.06155998803122,0.4
4FGL J1622.0-5157c,332.28040067563865,-1.5072801053304832,0.4
4FGL J1622.2-7202 ,317.67804383915563,-15.511711608089088,0.4
4FGL J1622.2-1930c,356.28274014563067,20.859555628969975,0.4
4FGL J1622.4-4249 ,338.8131908961841,4.8835974519445555,0.4
4FGL J1622.5-4726 ,335.5363505633144,1.6242909556909007,0.4
4FGL J1622.7-5104 ,332.9734152261678,-0.9655287969700845,0.4
4FGL J1622.7-4934c,334.04327175190895,0.09189251682163584,0.4
4FGL J1622.8-4454 ,337.3665840879337,3.3590670227413058,0.4
4FGL J1622.9+4401 ,69.20036953207037,44.67559782714374,0.4
4FGL J1623.0-5004 ,333.7172303289725,-0.29163050541107716,0.4
4FGL J1623.0-0315 ,10.707297668952911,30.670968652624985,0.4
4FGL J1623.0-4624 ,336.3199283134185,2.2843650097596124,0.4
4FGL J1623.4+0858 ,23.422918664500173,36.87727456822578,0.4
4FGL J1623.6+5743 ,87.78761257017204,42.154467393505,0.4
4FGL J1623.7-2315c,353.5375983176575,18.136405958550437,0.4
4FGL J1623.9-6936 ,319.6250270270989,-13.964257254031306,0.4
4FGL J1624.1-4042 ,340.54597682949105,6.138346651747793,0.4
4FGL J1624.1-4941c,334.1234712835972,-0.15421749042251204,0.4
